index	song	year	artist	genre	lyrics
743	denken-sie-gross	2015	deichkind	Hip-Hop	"Everybody Whether you are a president of the company or the paperboy Everybody has exactly the same amount of time You and I both have 24 hours a day, no more or less The question is, what do you do with your time? Heute ist der Tag, jetzt geht es endlich los Sie erreichen Ihre Ziele, denken Sie groÃ Ein bisschen GrÃ¶Ãenwahnsinn kann nicht schaden Und auf einmal kÃ¶nn'n Sie fliegen, denken Sie groÃ Geben Sie nicht auf und leben Sie den Traum DafÃ¼r muss man kein Genie sein, denken Sie groÃ In jedem Menschen steckt ein VisionÃ¤r Setzen Sie die Energie frei, denken Sie groÃ Ich geb' Ihnen einen Tipp, denken Sie groÃ Was zweifeln Sie so? Ãbernehmen Sie die Show! Mit dem richten Riecher sind Sie der Leader Und spielen schon bald in der obersten Liga Trinken Sie den Baikalsee auf ex Zum FrÃ¼hstÃ¼ck Blattgold auf die Smacks Starten Sie durch, wie die Antonow Denken Sie an Dollars und entfliehen dem Moloch Denken Sie Drum Tower, da steht er Ich bau' ihn hÃ¶her, zwei Kilometer FlugzeugtrÃ¤ger Leasing-Rate Zahl' ich mit der schwarzen Kreditkarte Fahr'n Sie durch die Stadt mit 'nem Monstertruck Jagen Sie die BrÃ¤ute wie ein Raubtier Scheffeln Sie Milliarden, darin kÃ¶nn'n Sie baden Gewinnen Sie jetzt genau hier Heute ist der Tag, jetzt geht es endlich los Sie erreichen Ihre Ziele, denken Sie groÃ Ein bisschen GrÃ¶Ãenwahnsinn kann nicht schaden Und auf einmal kÃ¶nn'n Sie fliegen, denken Sie groÃ Geben Sie nicht auf und leben Sie den Traum DafÃ¼r muss man kein Genie sein, denken Sie groÃ In jedem Menschen steckt ein VisionÃ¤r Setzen Sie die Energie frei, denken Sie groÃ Ich sitze in mei'm Privatjet und Ã¶ffne mein Schiebedach Flieg' 'ne risen acht, hab' grad' an Sie gedacht Denken Sie groÃ, wie Calmund's Appetit So wie BaumgÃ¤rtner, wenn er in das All fliegt In harten Zeiten muss man Leistung zeigen Wie ein Schwertransport voll mit Platinscheiben Hier geht's um hÃ¶her, schneller, weiter Kaufen Sie kein Weed man, kaufen Sie Jamaica Bauen Sie kein Reihenhaus, bauen Sie ein'n Vorort Und herrschen Sie dort als glÃ¼cklicher Warlord Denken Sie groÃ, wie der Benzinverbrauch Von 'nem Containerschiff, dann geht es bergauf Wo bleibt Ihr Einsatz, wo bleibt der Wille Lasern Sie die Welt und dann weg mit der Brille Sie mÃ¼ssen sich nur noch entscheiden Wenn Sie bitte hier unterschreiben Heute ist der Tag, jetzt geht es endlich los Sie erreichen Ihre Ziele, denken Sie groÃ Ein bisschen GrÃ¶Ãenwahnsinn kann nicht schaden Und auf einmal kÃ¶nn'n Sie fliegen, denken Sie groÃ Geben Sie nicht auf und leben Sie den Traum DafÃ¼r muss man kein Genie sein, denken Sie groÃ In jedem Menschen steckt ein VisionÃ¤r Setzen Sie die Energie frei, denken Sie groÃ Heute ist der Tag, jetzt geht es endlich los Sie erreichen Ihre Ziele, denken Sie groÃ Ein bisschen GrÃ¶Ãenwahnsinn kann nicht schaden Und auf einmal kÃ¶nn'n Sie fliegen, denken Sie groÃ Geben Sie nicht auf und leben Sie den Traum DafÃ¼r muss man kein Genie sein, denken Sie groÃ In jedem Menschen steckt ein VisionÃ¤r Setzen Sie die Energie frei, denken Sie groÃ Denken Sie groÃ Denken Sie groÃ Denken Sie groÃ Denken Sie groÃ "
744	so-ne-musik	2014	deichkind	Hip-Hop	"Yeah Verkauf das letzte Hemd fÃ¼r die Karten vom Konzert Alle woll'n den Abriss, gefedert und geteert Wir haben euch vermisst, es ist viel zu lange her Die Show kann jetzt beginnen und alle nur so, Yeah Atmet die Musik, denn das ist wie Ritalin DK ist zurÃ¼ck mit wunderschÃ¶nen Melodien Die-die-die Kalotte clippt, und sie fangen an zu streamen Immer noch die GÃ¶ren, keine Chance, sie zu erziehen Nicht so wie Jay-Z, wir benutzen Autotune Wir laden es ins Netz, denn sie lieben den Konsum Silly Walk Exzess, vÃ¶llig ungeniert Wir agieren so zielgruppenorientiert Dom PÃ©rignon und dann macht die Buddel peng Der Turbo aus dem Game kommt aus der Lameng Wir mÃ¼ssen nix erklÃ¤r'n, denn das ist unser Slang Du hÃ¤ngst in deiner Gang, aber wir hÃ¤ngen mit Sven Und auf einmal hÃ¶rst du so 'ne Musik Aus dem Kinderzimmer, beim GerÃ¤tetraining Wer macht denn heute noch so 'ne Musik? Bei der Stellensuche, in der guten Stube Endlich lÃ¤uft mal wieder so 'ne Musik Auf der Party neulich, beim Guerillaschaukeln Und aus dem Auto ballert so 'ne Musik Beim Elternabend, beim KaterfrÃ¼hstÃ¼ck und im Oval Office Dann bist du ausgeknockt von den Freaks und dem Smog Ob Chili-Cheese Pop, oder heftigster Mosh Erschaff' deine Welt, darin fÃ¼hlst du dich safe Kost'n bisschen Geld, aber ist ja nur Geld Soundtrack of your Life wird gepumpt, mach es laut Der zerrockte Clown zerfeiert euch zu Staub Wir zelebrier'n den Krach, danach smashen wir Gitarren Wir hol'n die TrÃ¶ten raus, und fall'n vÃ¶llig aus'm Rahmen Lalalala-Bumm, die Musik geht aus dem Leim (Leim) Wie Primaten kloppen wir auf Stock und Stein (Stein) Wir drÃ¼cken die ganze Nacht auf die acht null acht (acht) Und bauen uns Papierflieger aus Noten von Bach (Bach) So 'ne Musik, beim Reifenwechseln, auf der Touri-Meile Du hast richtig Bock auf so 'ne Musik Beim Pubertieren, in der Midlife-Crisis Denn deine Seele braucht so 'ne Musik Im Hobbykeller, beim Klinkenputzen, in der Tagesklinik So 'ne Musik, bei der Weiterbildung In der Todeszone, der ganze Laden feiert Verkauf das letzte Hemd fÃ¼r die Karten vom Konzert Alle woll'n den Abriss, gefedert und geteert Wir haben euch vermisst, es ist viel zu lange her Die Show kann jetzt beginnen und alle nur so, yeah "
745	diary-of-a-mad-werrwoulf	2007	fang	Rock	"It's the night of the living dead All the children are tucked in bed With the full moon I have a date In my lycanthropitic state I am afflicted I have been bitten It's taking over me, lycanthropy They devil's mark is tearing me apart They cry of the wolf is taking over me You'd better run you'd better hide When you're a werewold no one's on your side AAAHHOOOOOOOOO When I was young I was attacked by the living dead They made me into one of them Tear the flesh from your face Bury you in the coldest hell Takeover your mind For you it's the toll of the bell AAAHHOOOOOOOOO "
746	red-threat	2007	fang	Rock	"Charles Manson is god, he was a crazy sod He went off the deep end Killed his own best friend Charles Manson is god He was a lunatic, he was a heretic He killed my family, or was it destiny And now I go and pray for the awaited day In my head I know someday he'll return "
747	suck-and-fuck	2007	fang	Rock	"I want it now, I need it in Spread your legs and let me stab it in Just tell me the truth You just fuck this shit Let's just suck and fuck And tell me that you love Call me up and tell me that you love me Just call me up and say you want to fuck me Just tell me the truth Please don't hold a grudge Lets just suck and fuck and I'll feel better "
748	berkeley-heathen-scum	2007	fang	Rock	Well Berkeley;s full of heathen scum I should know I am one I'm a drunken junkie bum Then there's those Berkely bitches Think they'll go from rags to riches Hang out on University but now they've got my herpes You give them enough cash They'll do anything you ask They'll take it They'll take it up the ass Then there's those Berkely bad boys Don't know how to use there dicks as toys They only use them to pee So I taught them something kinky Now they're fetid virgin killers Mother rapers and hooker thrillers They'll bend you down to your knees Steamy musous is set free We're the people who raped your mom She warned you against our mob We chained her up to the toilet That cunt did grind we blew her jets We're all degenerate trash Ridin the mud train up your ass We'll be your friends and rip you off Stick pig brains up grandmas's cunt 
749	they-sent-me-to-hell-c-o-d	2007	fang	Rock	"When I was young I did questionable things My parents and teachers thaught me quite insane My priest kneeled me down and asked me to repent I said fucker get back I aint even half bent They junkyards my playground I laugh as fools go to church My parents threw me out cause I was the Devils work They singled me out like they once did to Christ I said if religions so great Why does it come with a price They sent me to hell C.O.D. They sent me to hell cash on delivery They Sent me to hell C.O.D. Into the devils arms he was waiting for me Now I'm an adult it's a new different game You'll die fast without power or fame I go in a bar, all the heads turn to look The regular boys say I came out of a book The jocks and the rednecks They just don't understand Why I won't pay the price To be in the promised land The mothers they don't want Their children near me So they'll never copy the behavior they see Now i'm down there looking up Kathys skirt Trying to grab some nookie But my fingers get burnt I run in circles looking for a way out The devil laughs and turns me into a trout I look in the mirror and to my suprise On Tom's forehead is stamped My utlimate demise They got me wrapped up In yesterdays news I looked down and read how I killed all the jews "
750	i-ve-got-the-disease	2007	fang	Rock	Gonna tell you about the wretched impulse I want to come like a nuclear missile I want that pooch licking on my cock My geyser will blow steam off I've got the disease It always creeps into my dreams I become a dog fucking sex machine Beastiality is what I like Fuck your cat stab it with my knife I rip your cows horned head off Fuck his brain with my chainsaw Take the sheep put their legs in my boots Put my blue weiner up the poop chute 
751	you-re-cracked	2007	fang	Rock	"You're cracked, and that's a fact I don't know how i'm supposed to act Your brain hjas turned insane That leaves me out here in the rain I;ve found that you're unsound Now I get nervous when you're around Your mind is in a bind We are the future of mankind "
752	everybody-makes-me-barf	2007	fang	Rock	"Everybody get in my way And I have nothing else to say Everybody gets in my way Hey, hey, hey Everybody makes me barf "
753	junky-dare	2007	fang	Rock	Woke up this morning and I was in hell Across from me sat the devil He said sit down son and give up hope You're another statistic in the world of dope I was there on a junkie dare It was a rollicking affair Mom and Dad were called n I had O.D. and there I was Talking to the lord of sin and lust Memory comes back i'm in a room Placed our bets and filled up the spoon Heavy scene I hit the floor Love and honor were no more Rig falls out I'm failing fast Heartbeat stops while the winner laughs Now they're stuck with lifeless lesh Need a three piece suit and a new casket They close my eyes those fucking pricks While I live out eternity in the flaming styx 
754	an-invitation	2007	fang	Rock	In the corner I see you there Wired to an electric chair I run over and jump in your lap They throw the switch and everything turns black I invite you to my suicide I want you to be my bride There you are in the alleyway I caught you lookin my way I started thinking and I started dreaming My dick got hard and I started craming 
755	with-girls-like-you	2007	fang	Rock	"Well I thought you were cool, I trusted you Now I feel like a fool for believing you We hung around wasted my time Then you put me down, I don't know why With friends like you who needs enemies We met at a party, you showed me some new tricks I thought you were worth knowing Now you've got me into this fix Then I brought you home, told you all my secrets Then the next thing I know You told me the world now who regrets I guess you wanted more than grief You ripped me off big bucks Now that you're gone big relief "
756	fun-with-acid	2007	fang	Rock	"Honey, what did you put in my beer? I can hear their noise, I can see their lights The helicopters are coming down on me tonight I could get arrested, they're just over the hills I can see their lights The helicopters are coming down on me tonight I can hear their noise, I can see their lights The helicopters are coming down on me tonight I could get arrested, they're just over the hills I can see their lights The helicopters are coming down on me tonight I can see their noise, I can hear their lights The helicopters are coming down on me tonight You did, ho ho ho "
757	road-kills	2007	fang	Rock	Listen son I'm gonna tell you a story About how your grandfather died He got eaten up by a psycho lorry Out on interstate five Roadkills But we'll get back at them for what they've done You just wait and see We'll build and army and destroy them Before they get you and me 
758	skinheads-smoke-dope	2007	fang	Rock	Skinheads smoke dope That aint no fucking joke You are a stupid bloke Skinheads smoke dope Skinheads we are the ones Skinheads will rise above Skinheads we know hot to fight Skinheads when might makes right Skinheads put to the test Skinheads above all the rest Skinheads we don't go to school Skinheads we fucked all the rules Skinheads smoke dope 
759	i-wanna-be-on-tv	2007	fang	Rock	Wanna be a pretty boy Wanna go on solid gold Wanna date a millionaire Wanna make people stare I wanna be on TV Want people to know me I wanna be on TV Studio 54 Gonna beon the floor Wanna make people dance Gonna take off my pants Wanna make the scene Gonna get some free cocaine Gonna wear my Calvin Klein's Emmy awards will be all mine 
760	g-i-sex	2007	fang	Rock	"We are the boys we are the boys with machine guns We fight the wars we fight the wars for freedom We are the ones We are the ones that make the world safe We give our lives we give our lives for the human race I'm a G.I. in uniform Make love to me, for your country Why can't I hold you, why can't I touch you Why can't I why can't I take you home and put you to bed Why can't I make love to you "
761	landshark	2007	fang	Rock	Landshark go King of the road Eat my dirt Landshark go King of the road lets go Landshark will never let you go When no ones left alive Landshark will survive Don't heed no rules or regulations No fears or hesitations Never goes by the book That car knows how to cook Landshark go 
762	drunk-crazy	2007	fang	Rock	Hello everybody I just come to say Didn't come to stay I just came to play So lock all the doors and open up the wine Tell all the babes to stand in line Drunk and crazy let the good times roll Way across the room I see a fancy fox Got the key to open up her lock So I slide across the florr with my sex appeal And said hey babe how do you feel Just about to put my cake in her over Opened the door and there was her husband He was seein blue and turnin red Slapped me down stomped on my head Got me to the hospital in the nic of time Had a fractured skill and a busted spine Doctor came in he could hardly stand He has a bottle in his pocket and a scalpel in hand 
763	law-order	2007	fang	Rock	"Law and order in the U.S.A. That's how they'll make us pay Communism and tooth decay U.S. will save the world today Here I am in a mechanical world Mechanical boys, mechanical girls They said I'm not like them They put me in a special place They said I was a big discrace To the human race My mother was a junkie My father was a faggot I grew up in the tenderloin where The streets are filled with maggots They told me they'ed put me in a place That would protect me from myself They were full of shit they don't know How to help me They told me I was a vagrant They put me behind bars They said I was a miscreant They said I was a rapist They called me a murderer They called me a junkie They said I did not belong in this World of law "
764	destory-the-handicapped	2007	fang	Rock	"Don't like those wheelchairs Wanna push 'em down the stairs They get in my way They make the goverment pay They run into me They drool all over me They don't know how to pee God help me Blind people can't see they bump into me Deaf people can't hear, they have defective ears Line em up against the wall Thow a grenade watch em fall They are so fuckin' lame They're scared to run away "
765	pride	2006	fang	Rock	 
766	can-t-escape	2006	fang	Rock	 
767	blow-up-dolls-never-say-no	2006	fang	Rock	 
768	make-guns-not-love	2006	fang	Rock	 
769	boots	2006	fang	Rock	 
770	hiar-of-the-dog	2006	fang	Rock	 
771	street-gutter-boy	2006	fang	Rock	 
772	america-s-most-hated	2006	fang	Rock	"[Talking:] Waitress, can I have another drink please? I'd like to formally introduce my self . Im the talk of the town Thats the reason why they stare 4 karats in my ear If you look see a glare Im - one of a kind With a wonderful rhyme Im skatin off in a 'rari You'll get left behind My raps fully automatic like an AR Droppin - nothin but heat me an JR Im livin life in the fast lane Then the cash came Fire wont quit, still burnin like a gas flame They watch me So I duck and roll Middle fingers still up sayin fuck the globe And my dawgs still down We dont trust them hoes I live life like a King I was extra stoned Kevin Federline - I come tight with every rhyme I built a kingdom down the street from pepperdine This marijuana got me heavily sedated Im Kevin Federline America's most hated (what!) [Talking:] Aww yea baby - JR mane, JR you there mane? Hey man, why dont you pass me that bottle over there guy Im on the frontline Dodgin cameras like the one time Cant even chill in this california sunshine But its okay, I got somethin for ya Im handin out ass kickins like diplomas Who the first to get it? Ya know K Feds wit it All that shit rappers talk about, I already did it Im committed - to the game The fames why I hustle Lyrical exercise, workin every muscle on the double Chief and commanda Hand ya Ass to ya in a basket wrapped in plastic Im looney All these model chicks wanna do me Tabloids tried to screw me Magazines try to kill me But im nasty Too fuckin slick and sly So high I could prolly drop a shit and fly You gonna need a big army If you comin for me K. Federline - I hit like tsunamis [Talking:] Whoo - yea baby, that shit is fire right there, you know what im talkin about? Lets get drunk to this one damn it. hoo, one more jack and coke bitch Im bigga than you Im sicka than you Im here now So they not gon pay attention to you They listen to dude I sizzle the booth Im livin the truth You fuckas talk shit Couldnt fit my shoes I got my blue yankee fitted on Watch to match Little boys we can get it on Watch your back I got my name spreadin faster than crack And thats just a fact Sucked in Americas hate and now im passin it back Uh Who told this bastard that he cant rap I got 50 mill. I can do whatever I want I dont need a deal I can do whatever I want I just keep it real I can say whatever I want Dont buy my shit I bet your girl ridin to it With her hair in the wind And her mind on the new kid The most anticipated But still underated Kevin Federline - Americas Most Hated (what!) [Talking:] Ah - thank you baby. I got a tip for you after this too girl, we all gonna go swimmin with women... Dont forget your swim suit. "
773	city-of-pain	2006	fang	Rock	Broken dreams shattered lives lonliness suicide Concrete walls enemies hatred breeds your disease Gave me a number and took away my name dying (dying) dying in the city of pain Emptiness tortured nights Slabs of stone got no rights Sharpen knives pools of blood no way out forgotten son Gave me a number and took away my name dying (dying) dying in the city of pain I am not a number I am a free man I am not a number I am a free man Blocks suppliers souless bin trapped for life but we sin Scream in pain windows barred state raised and forever scarred Gave me a number you took away my name dying (dying) dying in the city of pain 
774	the-money-will-roll-right-in	2006	fang	Rock	"I'm goin' to Hollywood, they'll see that I'm so good I won't care how I feel, and I'll get to fuck Brooke Shields I'll just sit and grin, the money will roll right in I want to be a star, I'm going to have a car And you'll have to admit, I'll be rich as shit I'll just sit and grin, the money will roll right in I would give you some, if you only would have treated me nice You'll wish that you did, you'll feel pretty stupid I'll just sit and grin, the money will roll right in It's fun to be a star, it's nice to have a car Yeah, you'll have to admit, that I'll be rich as shit And I'll just sit and grin, the money will roll right in "
775	electric-chair	2006	fang	Rock	"God forgive me for I've sinned I've killed all of my family, all of my kin I lost all control, may do it again Please rid the world of this devil within me I feel guilty, I feel guilty Guilty for my crime I won't be cured, I won't be cured Be cured by serving time I don't want to inflict, I Don't want to inflict The world with more despair Please let me die, please let me die in the electric chair You say that I should live And suffer in misery Well, if I do there'll only be more tragedy I won't learn my lesson till I'm dead You've got the chance to stop my poison Before it spreads "
776	burn-it-down	2006	fang	Rock	 
777	eat-a-vegan	2006	fang	Rock	 
778	last-resort	2006	fang	Rock	"Cut my life into pieces I've reached my last resort, suffocation, no breathing Don't give a f**k if I cut my arms bleeding Do you even care if I die bleeding Would it be wrong, would it be right If I took my life tonight, chance are that I might Mutilation out of sight and I'm contemplating suicide Cause I'm losing my sight, losing my mind Wish somebody would tell me I'm fine Nothing's alright, nothing is fine I'm running and I'm crying I never realized I was spread too thin Till it was too late and I was empty within Hungry, feeding on chaos and living in sin Downward spiral, where do I begin It all started when I lost my mother No love for myself and no love for another Searching to find a love upon a higher level Finding nothing but questions and devils Cause I'm losing my sight, losing my mind Wish somebody would tell me I'm fine Nothing's alright, nothing is fine I'm running and I'm crying I can't go on living this way "
779	motor-city-drag-queen	2006	fang	Rock	 
780	american-dream	2006	fang	Rock	"Llego y arraso, ah, abridme paso buitres, aqu no hay censura, no podis decirme lo que debo hacer, decir o qu hay que comer, jajaja. Esto no es Brooklyn, tios, aqu no hay pitidos que corten lricas que llegan puras a tu odo y no son empricas, son puro fruto de la inspiracin. Ilusin no tengo por vivir en vuestra tierra. Un sistema as, dime quin lo invent. Millones de cuerpos sin mente y a su frente el ms cabrn. Un sistema as, dime quin lo invent. Ja, la ignorancia es su religin. Un sistema as, dime quin lo invent. Millones de cuerpos sin mente y a su frente el ms cabrn. Un sistema as, dime quin lo invent. Ja, la ignorancia es su religin. USA, American dream. USA, star system. USA, the FBI. USA, rednecks. USA, American dream. USA, star system. USA, the FBI. USA, rednecks. Tierra soada, ja, paraso de idiotas. Yo no sigo vuestro ejemplo, mis metas son otras. Mis recursos enormes, ja, soy un listillo y soy pillo cual Lazarillo de Tormes. No hay paciencia, no hay conciencia, no paran de tocar los huevos con su independencia. Nos tachan de esclavistas, tienen mente elitista y un presidente que se folla hasta al dentista. Un sistema as, dime quin lo invent. Millones de cuerpos sin mente y a su frente el ms cabrn. Un sistema as, dime quin lo invent. Ja, la ignorancia es su religin. Un sistema as, dime quin lo invent. Millones de cuerpos sin mente y a su frente el ms cabrn. Un sistema as, dime quin lo invent. Ja, la ignorancia es su religin. USA, American dream. USA, star system. USA, the FBI. USA, rednecks. USA, American dream. USA, star system. USA, the FBI. USA, rednecks. Un sistema as, dime quin lo invent. Millones de cuerpos sin mente y a su frente el ms cabrn. Un sistema as, dime quin lo invent. Ja, la ignorancia es su religin. Un sistema as, dime quin lo invent. Millones de cuerpos sin mente y a su frente el ms cabrn. Un sistema as, dime quin lo invent. Ja, la ignorancia es su religin. "
781	i-m-just-a-girl	2009	christi-warner	Not Available	"Verse One Waiting all your life To talk about (talk about) the birds and the bees, yeah Waiting all your life To do the things (2x) the birds and the bees do Growing up you learn to wait a while (a while) Or take it slow awhile (a while) Cause youre learning from the right role models Cinderella, Snow White you know the rest They made us all wanna choose perfection (Doohoo Doo, ru, doohoohoohoe yeah) Growing up you think youve found the One (the One) But you get hurt over and over again Growing up you learn (you learn) to take control (control) Or hurt them back (2x) or stop this loving thing cause its not for you Then one day you meet this guy He seem so right Are you mad to try again But you do, you try again If people wanna know why this is my answer Chorus: Im just a girl (Im just a girl) Who took a chance (who took a chance) On someone extraordinary A girl (Im just a girl) Who took a chance (who took a chance) On someone extraordinary His eyes make me believe in love His heart made me try again His life made me reach for life Verse Two Waiting all your life (your life) to live your life (life) now youre caught up in group talk (talk) Waiting all your life (your life) to stand up tall (tall) now youre too shy to let them see you (see you) All grown up and it doesnt make sense how they still hold you down (down) And they still make you doubt (doubt) Cinderella, Snow White, you know the rest They might be real but focus on your own love story (Doohoo Doo, ru, doohoohoohoe yeah) You know you wanna tell them about his dreams (dreams) About his visions (visions) and how he made them real (real) You know you wanna tell them amongst these things (things) He still makes you feel like number one But theres one thing, theyll find his flaws Are you mad thats what theyll say But you know and God knows he is human If people wanna know why (why) Im holding on I have to say that Chorus: Im just a girl (Im just a girl) Who took a chance (who took a chance) On someone extraordinary A girl (Im just a girl) Who took a chance (who took a chance) On someone extraordinary His eyes make me believe in love His heart made me try again His life made me reach for life Written by: Christi Warner (2008) Afrochica Entertainment "
782	pie-yaari	2009	christi-warner	Not Available	"Intro Tonight, Im dancing around you babe Tonight, Im dancing around you babe Tonight, Im dancing around you babe Tonight, Im dancing around you babe Pie-yaari, pie-yaari, pie-yaari, Pam pam, pam, pam yeah ah ha ha 4x Verse One Dancing, dancing, all night long yeah yeah Dancing, dancing all night long Ive been thinking That I wanna get down with you The night is young And the beat keeps pumping (pumping) Come on over. Lets get this rhythm going Tell me, how long do you wanna fight me (so come on) Chorus: Pie-yaari, pie-yaari, pie-yaari, Pam pam, pam, pam yeah ah ha ha 4x Verse Two Dancing, dancing, all night long yeah yeah Come on dance with me dance all night long Dont just look at me (me), but come and dance with me (me) If you come over here (here). You could be doing more (more) Then just looking and (and) And, and wishing that (that), That you were dancing here with me So feel my rhythm, Cause I can feel yours I can see you looking, cause Im looking too But we gotta stop this game playing and get it on So come on Chorus: Pie-yaari, pie-yaari, pie-yaari, Pam pam, pam, pam yeah ah ha ha 4x Breakdown Written by: Christi Warner (2008) Afrochica Entertainment "
783	fly	2009	christi-warner	Not Available	"Verse One: No more castles in the sky No more building on rocks Do you hear the whispers flowing by? Almost feel like angels in the sky Talking about angels: last night I felt an angel by my side And when he spoke? He told me I would be the one for you I knew that was the truth ?cause An angel never lies ? angels never lie Pre-chorus: Ah ha aha aha (aha ha) Ah ha aha aha ? aha aha Chorus: I?ll fly away with you today I?ll fly away with you today Take my hand lets be bold and find eternity 2x Verse Two: The preacher came and we signed our love And they know we are meant to be (oh oh eah yeah) They say our eyes speaks a love so true And I see it too; oh I feel it strong (oh oh eah, yeah) I know I can trust this heart of mine I see true love in your eyes Thanks to you I know the true meaning of love Pre-chorus: Ah ha aha aha (aha ha) Ah ha aha aha ? aha aha Chorus: I?ll fly away with you today I?ll fly away with you today Take my hand lets be bold and find eternity (till fade) Written by: Christi Warner (2004) Â© Afrochica Entertainment "
784	the-radio-will-die	2009	christi-warner	Not Available	"Verse One: Why am I killing myself? Some believe I got the lazy curse Been declared worse you know Even heard them say growing ups a pain Guess they dont understand (2x) Chorus: I got music in my soul Im a slave to the bug Cant escape this world of mine Cause the radio will die 2x Verse Two: Im a poet of society Realitys got me chasing rhymes Late night youll see my lights on I got my flow working over time Guess they dont understand (2x) Chorus: I got music in my soul Im a slave to the bug Cant escape this world of mine Cause the radio will die 2x Verse Three: When Im in the studio I work all day, work all night See time is not the essence Only sometimes its a bother Cause my cash cant keep me flowing, working, performing No, no, no no. Chorus: I got music in my soul Im a slave to the bug Cant escape this world of mine Cause the radio will die (Chorus till fade) Written by: Christi Warner (2008) Afrochica Entertainment "
785	in-swahili	2009	christi-warner	Not Available	"Chorus: In Swahili theres a saying that the word is broken English In Swahili theres a saying every key has a lock In Swahili theres a saying the world is small its just a ship If you dont do it you wont gain Its your dreams conquer them They say true words are never beautiful, but listen Verse One: Come on out little bird Dont hold back, face your fears I understand your predicament but the nest is small its not the world Spread your wings cause theyre meant to fly Shine; ask the star whats her secret Dine; for this world has many flavours Youll be fine youre so much stronger than a porcupine Believe; so say the word of God Chorus: Verse Two: Fly away little bird Dont come home until youre strong Find me a leaf on top of Kilimandjaro No more sorrow for whats over Long gone are the days when you thought You wont see the clear blue sky All it took was to turn the key And there you are Standing braver than Jumbo the elephant Like a child of the universe Like an Angel on a swing Bringing promises of sunshine ooh like a weatherman Chorus Till Fade Written by: Christi Warner (2008) Afrochica Entertainment "
786	one-on-one	2009	christi-warner	Not Available	"Intro: One on one, One on one Tell him, tell him girl One on one Yeah its one of those Hello! what were you thinking? Yeah! Im glad I woke up from that nightmare Verse One When you (are) were mine you said Youll buy me a plane Well fly away, become Just like the Bold and the Beautiful. You said let me remind you Im your E V E The girl of your dreams Cause Im Absolutely fabulous Like the Young and the Restless But now you left me on 7de Laan Im feeling like I lost my Fame & Passion(s) Chorus: Boy you had me thinking youre so perfect Oh, its amazing I believed that Oh, I cant believe that I was so in love with you You had me thinking youre so perfect Oh, its amazing I believed that Oh, I cant believe that I was so in love with you Verse Two Oh, now Im Backstage And Im feeling so Lost and tearful Like the like the Gardeners daughter Im always crying cause you got me thinking Youre so special; like Dr. Phil thank God youre not Oh no, now my hearts really hurting Maybe I should go and sit sit on the couch with Oprah, Yeah, sit couch with Oprah Chorus: Verse Three Im with my three three sisters Talking just like Girlfriends About the Days of our lives And how with you my finger never saw Egoli Fighting for you means no Second Chance at happiness Boy I might just end up On Studio 263 or like an Open File on CSI. I think that I should go and sit sit on a couch with Oprah Chorus: Rap: I gotta stop this mingle Im better off single, Im a sexy hen, I can find a man Even though Im into books I got the looks, These boobs aint just art Oh yeah, its where I keep my heart Yoh I gotta find the footprints of Ugly Betty Reach for my dreams, in a big Big City Maybe Beverly Hills 90210 with lovely Neighbours Maybe Ill be famous Like our own Meryl on Big Brother Africa (BBA) And find my own Kweku theres always another (oh, always another) Written by: Christi Warner (2008) Afrochica Entertainment "
787	summer-time	2009	christi-warner	Not Available	"La la la la la la Yeah, yeah, yeah Chorus: Summer time Mummys in the kitchen Baking and making lemon juice Summer time Daddys in the backyard Working on a feast of barbeque Aha aha kids are playing in the pool Aha aha Uncle Bobs so drunk again Verse One Beautiful, grand wide open skies Beautiful sunny days that are meant for playing I love the season that brings my family together Makes everything look so together This season, and my family Together makes good comedy for TV (hey) Drunk again, drunk again, drunk again Uncle Bob is Lemonade, lemonade, lemonade It cools you down in Chorus: Summer time Mummys in the kitchen Baking and making lemon juice Summer time Daddys in the backyard Working on a feast of barbeque Aha aha kids are playing in the pool Aha aha Uncle Bobs so drunk again Verse Two Colourful and grand is the motto of the day Sunny faces, people in love Beauty is all over I love summer dresses, and wearing sandals Makes your feet wanna dance in circles Talk about dancing, oh I love it when the Music makes your body wanna look so cute and silly Drunk again, drunk again, drunk again Uncle Bob is Lemonade, lemonade, lemonade It cools you down in RAP Written by: Christi Warner (2008) Afrochica Entertainment "
788	i-found-my-rhythm	2009	christi-warner	Not Available	Lord! It helps to know that I found my rhythm (in you) I found my rhythm (in you) I found my rhythm Without you Life is even tougher than anything (anything) Makes one feel the stress of just about anything (anything) I know I will survive Ooh my Lord I want you on my side Lord I want you on my side I want you on my side Written by: Christi Warner (2008) Afrochica Entertainment 
